Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission
0,0,3,2,2,0,2,227,0,1655,0,6,14,9,24,2,1625
1,0,1,0,1,0,1,284,3,1486,2,3,12,44,7,1,2457
1,0,1,3,0,0,2,194,0,458,3,6,16,11,19,0,1479
0,1,2,1,0,1,1,214,2,42,2,7,20,39,3,2,2640
0,1,0,1,2,2,0,248,3,8338,3,4,13,32,3,0,3780
0,0,0,0,2,0,0,64,0,688,1,3,23,27,2,1,1303
3,1,0,0,1,2,1,263,1,3847,3,1,3,17,21,0,2516
3,1,1,0,2,1,1,254,2,94,3,2,19,11,17,1,2842
2,0,2,2,2,0,1,150,2,1376,3,5,17,0,22,1,3810
3,1,2,0,3,0,0,245,0,1230,2,5,3,35,3,0,2076
1,0,3,2,3,2,2,84,0,1960,1,1,18,11,23,2,1286
2,1,1,1,0,0,2,108,3,1486,0,6,8,50,24,0,1819
1,0,2,3,2,1,0,134,0,9,1,5,9,25,15,0,1681
1,1,1,3,0,1,1,53,0,1,2,7,15,0,14,2,941
0,1,1,3,0,0,2,79,3,173,3,5,11,32,3,1,1593
0,1,0,1,0,1,2,180,2,96,0,5,24,23,16,0,1848
1,0,1,3,3,0,1,116,1,957,3,4,4,17,24,2,1886
0,0,0,3,2,0,1,179,0,1066,1,3,10,18,24,1,1491
2,1,1,1,0,2,1,102,1,3890,3,1,13,21,15,1,2148
3,1,0,1,0,2,0,143,1,2453,3,7,15,9,8,1,2261
0,1,3,2,0,1,1,209,3,92,3,4,7,47,15,2,2012
0,1,0,1,3,2,2,61,0,6956,0,1,0,15,8,0,2713
0,0,3,1,1,1,2,290,2,19,0,7,2,3,19,1,2317
1,1,0,1,0,0,1,72,2,987,1,7,5,30,23,0,2395
3,0,2,1,1,0,0,299,1,1620,0,7,22,27,1,0,2082
2,1,2,0,0,0,1,238,3,1085,3,7,4,4,21,1,2216
2,1,0,1,0,1,0,173,2,83,0,2,23,50,6,1,2358
3,0,1,1,0,1,2,57,2,77,3,7,22,40,3,1,3531
0,1,2,2,0,2,2,211,1,3730,2,1,15,45,9,2,2401
1,1,3,0,3,0,1,219,0,1193,3,5,13,31,2,2,1616
3,0,3,1,0,2,1,171,3,1707,3,4,15,44,18,1,2597
1,0,1,1,0,0,0,239,0,936,3,3,2,16,24,0,1261
1,1,0,0,2,0,2,108,2,405,0,4,0,14,6,1,2095
3,0,1,2,3,1,1,193,0,85,3,2,16,1,22,1,1220
3,0,3,2,0,1,0,62,3,70,1,6,21,14,15,1,2171
2,0,1,3,0,1,0,143,1,83,0,6,1,18,8,1,755
2,0,2,2,2,2,2,235,2,2187,0,6,4,43,22,0,3923
1,0,0,3,2,2,2,129,3,5473,1,4,21,10,5,2,3905
2,1,3,0,0,0,2,185,1,238,2,4,21,12,15,0,1190
0,1,1,3,2,0,1,67,1,1886,0,5,0,5,24,2,1321
1,0,2,3,3,0,0,66,2,635,2,1,0,42,16,0,2426
1,0,2,0,2,1,0,219,3,31,2,1,21,47,24,1,2471
2,0,0,1,1,0,0,92,3,1968,3,1,18,4,6,0,1517
2,0,1,3,2,0,1,173,1,952,3,4,6,28,4,2,2130
1,1,0,1,2,1,1,122,2,97,2,7,24,5,10,2,2598
3,1,3,3,2,1,0,228,2,32,1,6,20,36,10,0,3256
0,1,0,2,2,2,2,62,0,4555,0,2,24,35,19,0,2067
2,0,3,1,2,1,2,212,2,70,0,4,23,36,24,0,3328
0,0,3,3,3,0,1,274,2,406,2,5,13,14,1,0,2696
1,0,3,2,2,2,0,83,1,589,3,7,19,8,0,2,1822
3,0,2,3,0,0,2,219,0,1484,0,3,18,14,10,1,1397
2,1,3,0,1,2,1,196,0,8809,0,7,10,35,18,0,3807
3,1,0,1,3,2,2,107,0,9316,0,5,21,26,3,1,4797
3,1,0,1,3,1,2,191,0,70,2,2,23,5,6,0,931
1,1,0,1,2,0,2,146,3,630,3,6,0,22,7,2,2079
2,1,1,1,0,0,0,208,0,1319,2,5,18,45,20,0,1777
0,0,3,1,2,1,2,156,2,91,3,1,20,0,16,2,2466
1,0,1,0,1,2,1,192,3,2891,2,6,14,1,22,1,2447
0,1,1,2,2,2,2,77,3,4538,3,5,13,48,18,1,2249
1,1,1,1,3,1,1,112,3,64,0,4,14,41,5,1,1804
0,0,2,0,1,1,0,238,1,36,1,3,24,16,19,1,1548
2,0,2,0,0,0,2,289,3,647,0,3,8,20,7,0,2106
3,0,3,1,0,2,0,263,2,8242,1,2,16,23,21,0,5399
2,0,1,1,2,0,2,151,0,1274,2,7,16,11,17,0,2137
0,1,1,0,2,2,0,218,0,1817,0,2,24,49,21,2,1610
3,1,2,2,3,0,2,54,2,631,3,1,24,18,8,1,2455
2,0,2,0,2,1,0,170,2,11,0,4,15,38,19,0,3279
1,0,3,3,2,1,1,126,0,50,2,2,9,23,9,0,1279
1,1,2,3,0,1,0,286,1,5,3,5,20,50,2,2,1845
1,0,3,3,2,2,0,295,1,5762,2,7,9,3,21,1,3962
2,1,3,2,1,0,1,69,2,1481,1,6,18,34,2,2,2636
0,0,3,3,3,1,2,234,0,25,1,6,24,3,18,2,1181
0,0,0,0,1,0,1,200,0,1792,3,2,1,17,16,0,1366
3,1,3,0,2,0,2,81,2,1047,1,1,19,10,20,0,2658
2,0,3,1,0,2,2,135,2,6414,2,7,9,50,16,2,3526
0,1,1,0,0,2,2,81,0,6105,1,4,17,1,4,2,545
1,1,3,2,3,0,2,64,2,423,2,5,1,16,16,0,2180
2,1,2,2,2,2,1,85,0,6044,2,2,3,15,5,0,2232
3,0,3,1,0,2,0,280,0,9193,1,5,8,29,15,2,4007
0,0,0,1,0,2,0,276,2,2016,0,7,0,38,15,0,2942
0,1,2,2,2,0,2,60,0,151,0,1,3,19,5,0,877
2,1,0,2,2,0,2,225,3,838,3,2,16,26,22,2,2181
1,1,2,2,2,0,2,284,1,279,0,5,4,15,7,2,1561
1,1,0,2,0,1,2,231,1,69,2,1,3,29,13,2,1097
3,1,0,3,0,0,2,229,2,1808,3,6,5,41,8,1,3235
1,0,1,0,3,1,1,163,0,58,2,2,19,48,15,0,1718
0,0,0,1,3,0,0,272,1,1489,2,2,6,5,5,0,977
2,1,3,1,0,1,0,88,3,97,0,6,18,7,19,1,1253
0,1,1,2,0,1,0,297,2,46,1,4,22,23,24,2,1862
3,1,3,1,1,2,2,214,2,9410,0,3,11,24,22,0,3104
0,0,3,2,3,1,0,106,0,91,2,7,0,27,0,2,1520
3,1,1,0,2,1,1,93,2,65,3,4,23,3,6,2,2926
2,0,0,1,1,2,0,275,1,90,1,4,19,1,21,2,1408
1,0,2,2,3,1,1,265,3,39,0,5,17,46,14,1,2247
3,1,0,2,1,2,2,204,2,5685,2,2,0,4,18,1,3110
2,0,2,3,0,2,2,58,0,3544,1,1,18,36,15,0,2141
0,0,1,2,2,0,0,145,0,1978,1,1,18,33,21,0,1391
3,1,3,2,1,0,1,143,1,1403,0,3,20,28,14,0,1376
1,1,2,1,0,2,0,232,0,5437,3,3,0,11,2,2,925
0,0,1,3,0,1,0,84,0,38,2,6,21,40,5,2,1101
0,1,0,1,2,0,2,253,2,850,0,4,21,29,10,1,2206
1,0,3,3,2,0,2,69,0,856,0,7,13,34,17,1,1394
2,0,0,1,0,0,0,89,2,1781,3,4,20,3,18,0,3031
3,1,1,2,3,1,1,175,2,83,1,5,7,37,3,1,3022
0,1,1,3,1,0,0,209,1,1955,2,4,16,0,5,0,1211
2,1,1,2,2,0,0,173,0,1477,2,5,11,3,8,0,1267
3,0,3,2,0,1,1,137,2,4,0,5,0,24,5,0,2664
0,0,1,1,0,1,1,97,0,24,2,5,9,37,24,0,1590
3,1,0,1,0,0,2,249,3,1006,2,7,6,5,3,0,1933
3,1,2,2,1,2,0,275,0,5647,2,3,1,3,13,1,3338
2,0,0,2,2,1,1,228,1,55,1,6,16,39,13,0,2366
3,1,2,3,2,1,0,50,1,98,0,6,8,2,20,2,1254
0,0,2,0,3,0,1,149,1,880,0,3,16,16,18,0,1563
0,0,3,0,2,0,0,178,2,759,2,4,9,44,20,2,3257
0,0,1,1,1,1,0,273,0,46,3,7,5,46,8,2,2115
0,0,1,0,1,1,1,141,3,44,0,2,9,2,9,1,1381
3,1,2,1,0,0,2,206,3,1425,0,2,22,44,14,1,1965
1,0,0,1,3,1,0,139,2,1,3,3,17,37,12,2,2478
0,0,1,3,1,1,2,115,1,38,2,3,24,32,7,1,1289
0,0,1,1,2,1,0,181,1,92,0,7,10,5,24,1,1476
0,0,2,3,3,0,1,102,2,1332,0,1,16,40,5,1,2731
2,0,1,2,3,2,2,226,0,8641,0,2,5,34,7,0,2928
3,0,1,0,1,1,1,213,2,21,1,1,10,40,5,0,3308
0,0,0,1,0,2,0,53,2,2060,0,7,11,32,14,2,3067
3,0,0,2,1,1,0,118,0,99,0,5,19,38,1,1,1370
2,0,3,1,0,2,0,208,1,3899,2,4,17,39,9,2,3272
0,0,1,1,3,1,0,186,2,14,2,2,14,31,8,0,2351
0,1,0,3,0,1,0,189,1,39,1,4,15,34,16,0,1007
0,0,2,3,1,0,0,282,1,1308,0,5,1,31,19,2,1942
2,0,0,0,0,2,2,183,1,6583,3,1,12,13,21,2,2912
1,1,2,1,2,0,2,298,0,401,2,5,22,13,11,2,1720
3,0,1,2,1,0,0,152,3,1388,1,6,9,11,22,2,2232
0,1,2,0,2,2,2,203,2,1841,0,2,22,15,7,1,2599
1,0,1,3,1,0,1,119,3,841,2,7,10,13,2,1,2290
2,1,3,3,3,2,1,275,1,9272,3,7,24,45,2,2,5707
3,1,3,0,0,0,2,298,3,1568,1,6,20,2,0,2,1749
3,1,0,3,0,1,1,67,0,48,0,1,2,0,4,2,443
3,0,0,1,1,2,1,245,3,1325,2,5,19,40,19,0,3491
1,1,1,0,3,2,2,95,1,7545,3,2,11,19,7,1,3531
2,1,1,2,1,1,0,133,3,74,3,7,6,35,12,1,2575
2,0,1,0,2,2,1,55,3,4762,0,6,4,45,17,2,4882
3,1,3,0,0,0,0,127,3,1944,2,2,8,48,11,2,1843
1,0,0,2,2,0,2,147,2,438,1,1,8,22,5,2,2268
2,0,1,1,1,1,0,178,1,86,2,6,12,7,0,1,1496
3,1,3,2,2,1,0,210,3,11,0,6,14,4,16,2,1961
0,0,0,3,2,2,2,212,0,4028,3,6,20,6,24,0,2619
1,1,0,1,2,2,2,96,1,4071,2,1,3,28,17,2,1983
2,1,3,1,0,0,0,116,3,1507,2,5,6,50,3,1,2046
0,1,2,0,1,0,2,69,3,301,0,4,20,17,8,0,1150
3,1,0,3,1,0,2,264,3,141,1,2,11,19,5,0,1559
1,1,0,0,0,1,2,58,1,62,0,7,22,27,20,1,1168
2,0,0,1,3,0,1,162,0,1298,1,1,19,28,22,2,1619
1,1,3,0,2,2,1,207,2,1486,3,4,5,46,2,0,3522
0,0,0,1,0,1,1,250,0,19,1,6,14,10,15,2,1123
0,0,3,1,0,0,1,239,0,734,1,4,0,32,1,1,1204
1,0,2,3,0,2,2,138,0,7266,3,6,6,1,22,1,4155
3,0,1,0,0,0,1,60,3,1454,0,1,22,28,16,2,2134
2,0,3,0,3,1,1,205,1,17,3,4,2,34,14,1,2307
3,0,1,0,1,2,2,158,0,3997,0,4,12,36,17,1,2963
1,1,3,1,1,1,1,272,1,31,3,5,20,27,24,1,1699
1,0,2,2,1,2,2,222,1,8652,1,4,4,43,6,1,3395
3,0,1,2,1,0,1,144,0,1687,3,6,2,24,22,1,2331
3,1,1,0,3,0,0,68,0,1884,0,6,13,9,7,2,951
0,1,1,1,1,2,0,93,0,430,1,4,19,29,20,2,1287
0,0,3,0,3,0,2,266,0,76,0,6,21,31,16,0,1405
2,1,0,3,0,0,1,68,2,1210,0,3,13,31,9,2,2388
2,1,1,1,1,2,2,161,1,8083,0,1,0,21,0,0,3223
3,1,2,2,0,0,0,180,1,977,1,5,18,30,10,1,1633
2,0,2,2,1,2,1,173,2,4698,3,5,14,37,22,2,5679
1,1,2,2,1,2,0,128,3,5698,2,7,5,44,6,1,2251
0,1,1,0,3,1,1,275,0,73,3,3,9,5,1,0,751
1,0,0,2,0,1,0,221,0,63,1,1,17,7,16,1,488
0,1,0,0,3,0,2,224,1,1997,2,5,16,17,23,1,1376
3,0,1,1,3,1,0,124,0,35,0,1,19,47,21,0,1449
2,0,1,2,3,2,0,230,0,5920,2,1,23,40,5,2,3363
0,1,1,0,1,2,1,263,2,140,1,7,5,31,14,1,2438
0,0,0,0,2,2,1,263,3,7000,1,5,6,25,0,1,3712
3,1,1,1,2,0,1,260,3,154,3,3,14,1,19,1,2364
1,1,0,2,0,2,0,114,0,5937,2,5,10,32,16,1,1935
2,0,1,3,0,1,0,111,0,34,2,2,3,47,6,2,1329
3,1,1,2,1,2,2,194,1,7097,0,4,7,22,18,2,3300
1,0,1,2,3,2,0,144,2,3532,1,6,24,13,13,2,3773
0,1,2,2,1,1,2,108,3,7,1,1,2,41,24,0,1644
2,0,0,1,2,2,2,180,1,5186,1,3,10,45,12,1,2161
1,1,3,3,1,0,2,276,3,1166,0,2,3,14,18,0,1675
0,1,2,0,2,1,0,162,3,54,1,5,8,44,21,0,2184
3,0,1,1,2,1,0,235,3,18,0,5,14,47,24,2,2751
2,1,3,1,1,0,1,263,1,931,3,7,16,25,21,0,2461
0,1,1,1,0,0,0,84,1,1946,3,6,16,46,2,2,1538
3,1,2,3,0,2,0,84,2,9951,2,5,5,28,22,0,5747
1,0,0,1,0,0,2,253,2,397,1,6,7,8,7,0,2109
3,1,0,2,2,2,0,280,1,7999,2,5,24,21,4,1,1736
2,0,2,1,3,1,2,163,2,76,3,5,2,29,21,2,3446
3,1,3,0,2,2,1,281,1,8720,0,6,22,5,4,1,4779
1,0,0,3,1,1,0,72,3,62,3,7,10,12,8,1,2253
0,0,3,2,1,0,1,58,0,1921,0,4,9,41,21,1,1535
1,1,0,1,1,2,2,222,1,2653,1,1,5,33,13,1,1025
3,0,2,0,2,0,2,221,2,1024,1,3,17,1,21,0,3116
1,1,2,3,1,1,1,273,3,55,3,5,1,47,15,1,2494
0,1,1,0,0,1,2,235,1,64,2,4,1,32,3,0,1092
0,0,1,1,0,0,2,161,3,1598,0,3,3,2,2,1,1091
3,0,2,0,3,2,1,135,1,744,2,7,19,45,20,1,3184
0,0,0,1,1,2,0,66,3,2095,1,4,15,41,22,0,2482
2,1,0,1,3,1,1,50,2,62,1,7,9,11,10,1,2154
3,1,3,3,3,2,1,171,1,4325,1,1,10,25,18,1,1412
2,0,3,1,2,1,2,146,3,6,2,2,9,8,5,1,1927
1,1,3,1,1,0,2,292,3,1472,2,1,22,35,1,1,1840
0,0,1,2,2,2,0,192,1,4191,2,2,3,22,23,1,2400
1,1,3,1,2,0,2,130,0,293,1,7,17,47,10,1,1763
3,0,0,0,1,1,0,297,2,84,0,2,24,14,12,2,2682
3,1,2,2,3,2,0,249,2,804,2,7,22,15,13,2,3533
3,1,2,3,0,1,2,147,1,74,1,5,8,25,21,2,1422
2,0,0,1,3,0,1,256,2,466,2,5,10,31,22,2,3280
1,1,2,2,3,0,1,173,0,466,1,7,10,46,14,0,1837
0,0,0,3,0,1,2,161,0,85,2,6,24,23,16,0,1425
3,1,2,3,2,0,1,223,1,499,3,6,3,36,3,0,2828
3,0,1,3,1,0,1,165,3,453,1,1,15,6,23,1,1802
1,1,2,2,2,2,2,247,0,6653,3,3,16,49,18,0,4059
3,1,0,2,3,0,1,194,3,1028,1,1,2,21,1,0,1640
0,1,3,0,1,1,0,295,2,76,3,6,14,16,20,2,2390
1,1,3,3,2,2,2,152,3,3789,3,6,8,30,3,1,2856
0,0,3,0,1,0,1,226,1,1556,0,2,4,32,3,1,1575
0,0,0,0,1,0,1,92,0,931,3,7,4,29,14,1,2005
3,0,3,3,0,2,1,69,3,7388,2,6,18,7,16,1,4879
2,1,3,3,2,2,0,50,1,1225,1,2,5,13,11,0,1234
1,1,3,3,2,0,1,88,0,406,2,7,21,19,22,1,1558
3,0,3,1,3,0,1,282,2,629,0,3,3,12,13,1,3108
0,0,1,3,2,2,2,220,0,2868,0,1,1,10,11,2,1962
2,0,2,0,3,1,0,88,0,94,3,2,15,39,20,0,1431
3,1,0,1,1,2,2,55,1,1083,3,4,20,19,22,1,1864
3,0,2,0,3,0,0,283,1,1078,1,6,24,6,21,0,2097
0,1,0,1,2,2,1,203,3,4145,2,4,6,27,3,1,2913
1,0,3,0,3,1,1,128,0,46,3,6,12,15,5,2,1692
1,1,1,3,3,2,0,118,2,3634,1,2,21,41,8,0,2938
2,0,1,1,0,0,1,72,1,1367,0,4,14,26,3,0,1299
0,0,1,0,0,0,2,224,3,685,3,6,5,41,13,2,2390
2,0,3,3,2,0,2,289,2,667,0,3,9,36,17,1,3131
2,1,3,3,0,1,1,261,3,74,1,7,8,39,0,2,2109
1,0,1,1,0,0,0,273,0,1941,0,2,14,2,4,2,533
0,1,1,0,1,2,1,103,0,4685,0,7,10,27,8,0,1535
3,0,3,1,3,0,0,250,3,767,3,1,7,4,14,2,2018
0,1,3,1,2,0,1,136,0,1692,3,5,18,20,18,2,1733
0,0,1,0,1,1,0,192,0,94,1,6,12,3,4,1,771
2,0,3,0,0,0,2,280,3,1855,0,1,1,4,13,1,1577
0,0,2,1,0,0,0,185,1,700,2,1,3,39,6,2,1181
1,0,2,0,1,1,1,218,0,10,2,4,11,48,21,2,1812
0,0,3,3,3,1,0,257,1,98,3,5,24,30,16,2,2165
3,1,3,3,2,1,1,74,2,83,1,6,15,9,14,1,2653
1,0,0,2,3,0,2,258,2,164,2,4,20,36,9,2,3027
0,1,1,2,2,1,1,180,3,62,1,3,8,37,24,0,2181
1,0,1,1,1,1,1,171,3,49,0,6,8,30,13,0,2023
0,1,0,3,3,0,0,211,3,1126,2,1,4,16,17,2,1223
2,0,3,0,3,2,1,205,0,9179,0,6,0,27,6,0,4261
0,1,3,0,1,1,0,234,2,66,0,3,5,13,2,1,1676
1,1,3,1,0,1,0,264,3,7,1,5,0,34,16,1,1742
2,1,3,3,0,0,1,272,3,756,0,5,1,46,20,0,2109
0,1,2,0,0,1,2,169,2,76,3,4,22,22,7,2,2178
3,1,3,0,3,0,2,57,1,1110,0,7,8,34,3,0,1629
3,0,1,2,3,2,0,264,3,2165,2,2,19,37,21,0,3226
1,0,2,0,3,0,0,171,3,1632,0,2,1,8,4,0,1353
3,1,0,2,0,0,1,209,3,1735,0,1,11,10,18,1,1572
1,1,0,3,1,0,0,175,0,341,1,7,0,19,5,2,1066
2,1,3,1,0,2,0,148,0,3722,1,1,4,35,11,1,1843
1,1,3,3,1,1,0,137,3,15,3,3,3,31,15,1,1918
2,0,1,1,3,2,1,259,3,3913,3,7,3,41,17,1,3229
3,1,1,3,1,1,1,267,1,94,1,6,9,42,5,1,1850
1,1,1,3,3,2,2,77,3,3116,3,4,24,27,19,0,2787
0,1,1,0,1,0,1,199,3,1031,0,6,20,18,19,0,1571
0,0,1,1,0,2,2,113,2,8782,2,3,0,24,8,0,2087
0,0,3,2,1,2,2,277,2,4384,0,4,14,38,19,2,4013
1,0,1,3,2,2,1,274,0,2943,3,4,4,31,23,2,2323
2,0,2,0,1,2,1,239,3,3616,2,1,22,24,6,2,2860
3,0,1,0,0,1,1,243,2,32,1,6,8,6,7,0,2531
3,1,0,0,1,1,0,90,1,66,1,4,14,4,0,1,932
2,1,0,3,2,0,0,208,0,1040,3,3,20,15,15,2,1299
0,0,1,0,0,2,2,250,1,213,1,5,19,13,13,2,1263
0,0,3,3,0,0,0,223,3,1739,3,5,13,11,0,2,1732
3,1,1,1,2,1,0,268,2,70,2,7,0,18,9,0,3399
2,1,1,0,0,0,1,115,2,440,1,1,2,48,9,0,2129
0,1,0,1,2,2,2,52,2,30,0,4,24,27,22,1,2242
3,0,1,1,2,0,1,295,0,1307,0,3,9,19,11,2,2009
1,0,3,0,3,0,1,248,3,983,2,1,1,16,2,0,1781
0,0,1,0,2,1,2,78,2,58,0,4,17,20,24,1,2338
3,1,2,2,2,2,2,138,3,8374,3,5,3,33,18,2,4213
1,1,1,3,3,1,0,217,2,85,3,7,6,36,1,1,2495
2,0,1,2,2,2,1,52,1,9742,2,7,6,18,19,1,5041
1,1,3,3,3,1,2,118,1,53,3,7,5,28,14,0,1930
1,1,2,3,3,2,0,145,1,7282,1,3,6,17,0,0,843
0,0,3,2,3,2,2,265,1,8005,3,2,24,27,0,1,2568
0,1,0,1,1,0,0,230,2,961,3,5,5,4,14,0,2065
2,1,2,1,1,0,1,101,1,1507,3,7,8,41,4,0,2383
1,0,2,2,3,1,2,196,2,50,3,5,5,2,7,1,3044
2,1,2,1,1,1,2,159,1,24,0,2,4,33,24,1,1433
2,1,1,2,2,2,0,110,0,9622,0,5,12,20,11,1,4437
1,1,3,0,1,1,2,217,1,98,1,2,11,41,1,0,1218
2,0,0,2,3,0,1,222,0,312,3,6,10,0,3,0,1992
3,0,2,2,0,2,1,158,1,5413,0,3,15,14,12,1,2430
1,1,2,2,1,1,0,235,3,60,2,3,23,12,8,0,1552
2,0,2,3,1,1,2,219,1,34,1,6,23,23,14,2,2000
3,1,2,0,3,0,0,288,0,826,1,7,4,22,14,1,1618
0,0,2,0,1,2,1,85,3,1510,2,2,11,48,4,2,2431
3,1,0,3,3,1,1,144,3,11,0,6,8,3,15,1,1432
2,1,3,0,2,0,1,129,0,801,3,3,17,25,13,0,1562
1,1,1,1,3,0,1,264,1,1717,0,4,7,21,2,2,1517
0,1,0,1,1,2,1,198,0,5457,2,3,21,30,1,0,2251
2,0,1,3,2,1,0,179,3,42,1,5,16,17,19,2,2310
1,1,1,3,2,1,0,284,0,60,2,2,22,19,5,2,1171
1,0,2,2,1,1,1,141,0,15,2,3,1,12,7,0,1168
2,0,3,1,3,2,1,103,0,1703,0,6,24,18,22,1,1595
3,1,2,3,2,2,0,92,0,1088,3,4,6,12,14,0,1656
2,1,3,2,1,0,0,50,1,1764,1,7,4,14,15,0,1349
1,1,3,3,1,2,0,136,1,5808,3,7,8,31,17,0,3015
2,0,3,1,2,2,1,176,2,3873,1,5,8,44,17,1,4784
0,1,0,0,0,0,0,70,3,286,2,4,3,40,9,1,1470
0,0,2,0,0,2,1,267,0,8305,1,2,13,48,15,1,2877
3,1,1,0,1,1,0,201,1,67,2,1,10,2,23,2,1302
2,0,3,0,3,1,2,245,3,94,1,3,3,34,24,1,2349
1,1,3,0,2,1,2,261,3,34,3,5,16,50,19,1,2423
3,1,3,0,1,1,2,289,0,82,0,1,14,13,13,1,924
2,0,3,1,3,1,0,59,1,75,0,2,8,39,11,2,1284
2,1,2,3,3,1,0,153,1,72,0,2,22,26,6,1,1077
1,1,1,2,1,0,0,101,2,1759,1,6,17,47,4,1,2632
2,0,3,3,3,2,1,132,0,8699,3,4,15,47,16,0,4737
0,0,1,2,3,1,2,235,1,93,3,2,1,0,19,0,1023
3,0,0,0,1,0,2,61,1,773,0,2,14,6,22,2,1437
1,0,3,3,0,1,1,182,3,91,2,2,14,47,4,0,2111
3,0,3,3,2,0,1,120,0,449,1,1,10,50,5,2,2458
3,1,0,3,3,1,2,122,0,92,1,2,17,26,9,1,837
2,1,2,3,3,2,0,294,3,5071,3,2,3,15,19,1,3317
1,1,3,3,1,1,1,184,3,71,1,3,14,44,9,1,1835
3,0,3,0,0,2,1,178,1,9351,1,4,1,24,11,1,4489
0,1,2,2,0,0,2,125,2,683,1,3,23,35,5,1,2010
0,1,3,3,3,1,2,277,1,87,2,1,11,17,6,0,1214
3,1,2,1,2,0,1,83,1,1301,2,6,14,13,23,0,2127
2,0,1,2,3,2,2,110,3,9789,3,3,9,13,9,0,6447
2,0,3,2,3,2,0,293,1,3438,1,1,21,6,24,1,2522
3,1,3,3,0,1,0,176,1,30,3,3,20,28,7,1,1223
2,0,0,1,2,2,2,83,1,5467,0,4,7,9,19,0,1424
0,1,1,1,1,2,2,88,0,5492,1,7,14,50,3,0,2815
2,1,0,1,2,1,2,209,2,56,0,5,15,42,0,2,2830
1,0,2,3,3,2,1,130,2,4638,0,1,14,10,0,0,3395
3,0,2,3,2,2,1,138,1,4770,0,2,6,46,0,2,3662
0,1,0,3,3,2,2,145,3,2157,3,7,7,47,5,2,2588
3,0,0,1,3,2,0,260,1,7561,0,4,15,1,12,2,4359
0,1,2,3,1,2,2,222,1,8831,0,2,10,28,4,1,3032
1,1,0,2,3,1,2,244,1,31,1,5,22,23,18,0,1359
1,0,3,3,3,2,0,58,2,2576,1,5,12,16,14,0,2549
1,1,1,1,0,2,1,168,1,6830,3,1,12,36,18,2,1144
0,1,2,1,2,1,0,219,1,23,1,1,20,9,24,0,1409
1,1,0,1,3,1,2,133,0,92,1,4,6,30,7,2,956
0,0,0,1,3,0,0,159,1,1301,0,3,2,36,10,2,1309
0,0,0,3,1,1,0,154,2,90,2,5,20,34,7,0,2677
3,0,3,3,3,0,2,236,0,1770,1,2,11,21,19,0,1438
3,1,1,2,3,2,0,216,2,1291,2,6,17,18,11,2,3363
2,1,3,3,1,2,1,240,1,3495,3,1,8,46,10,1,2572
2,0,1,3,1,1,1,132,3,55,0,5,3,17,1,0,2021
3,0,2,0,3,0,1,101,2,834,0,7,20,8,1,1,2776
2,0,0,3,3,1,2,209,2,89,3,6,8,38,6,2,3586
0,1,3,2,0,0,0,136,1,1821,2,1,16,1,18,1,617
2,0,1,3,2,0,1,294,1,1337,3,3,5,46,21,0,2623
2,0,2,2,3,0,1,233,0,1027,1,1,18,48,12,1,1928
0,1,2,1,1,2,0,288,3,1937,2,7,5,18,17,1,2120
0,0,2,0,2,2,0,97,3,2971,3,6,17,26,3,0,2679
1,0,0,0,1,1,1,298,3,23,0,1,24,18,12,2,1723
1,1,3,1,0,0,1,150,2,1619,0,7,13,15,8,2,2142
3,1,1,3,2,1,2,80,2,52,0,3,16,40,8,0,2773
3,1,0,0,3,0,2,103,0,1704,3,3,19,49,15,2,1884
3,0,3,1,0,1,1,267,1,76,2,3,14,44,10,1,2137
3,0,0,1,1,0,2,134,0,1346,2,7,18,29,14,1,2444
3,1,3,3,2,1,1,283,2,32,0,6,11,34,14,0,2974
3,1,3,2,3,1,1,64,3,30,1,4,13,10,18,0,1861
1,1,3,3,1,1,0,81,1,79,3,4,15,10,23,2,1214
3,1,1,0,1,2,2,75,2,2946,0,7,22,4,5,0,3004
0,0,1,1,2,2,1,52,2,6418,0,3,0,2,3,2,4155
3,1,1,2,3,2,1,254,3,4180,0,5,21,5,13,0,2232
2,1,3,3,3,2,0,185,0,4358,0,4,3,4,1,1,1185
1,0,3,3,0,2,2,66,0,449,3,1,17,20,22,2,802
2,0,2,2,1,1,0,166,2,36,2,5,1,24,1,1,2916
1,0,0,0,2,2,0,194,0,9124,2,5,11,21,8,0,1678
2,0,1,3,1,1,2,266,3,38,0,4,14,1,0,1,1602
1,1,2,1,2,2,1,226,1,4909,2,3,8,1,2,2,2690
1,0,0,1,3,0,2,261,0,1632,1,2,17,29,20,2,1323
3,0,0,0,0,1,1,75,3,24,1,5,0,9,11,1,1974
2,1,1,2,3,2,1,190,0,7909,2,3,20,0,6,0,2959
3,1,3,0,0,0,2,125,0,1813,2,7,17,17,8,1,1260
3,1,2,0,1,1,2,155,3,13,1,5,23,4,5,2,1998
2,1,2,3,1,2,1,275,2,8404,3,3,3,27,4,1,5071
2,1,3,1,1,0,1,152,1,1299,2,6,21,38,1,0,1717
1,0,1,2,3,2,0,279,3,4296,1,3,9,50,2,0,4053
0,1,3,1,0,2,1,115,3,6338,3,7,9,48,12,0,2068
